,topic,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,satisfaction,activity,user_preference
0,6,0.0,100,89,11,26,61,0.422385,0.39955213500027054,-0.029213579901401464,-0.07131611604689789,0.018622,0.0,0.301694193674043,0.301694193674043
1,1,0.0,100,89,11,26,61,0.422385,0.39955213500027054,-0.029213579901401464,-0.07131611604689789,0.018622,0.0,0.301694193674043,0.301694193674043
2,1,0.0,100,89,11,26,61,0.422385,0.39955213500027054,-0.029213579901401464,-0.07131611604689789,0.018622,0.0,0.301694193674043,0.301694193674043
3,1,0.533844,100,89,11,26,61,0.423326,0.40062826400088347,-0.012819904293006657,-0.07131611604689789,0.018689,0.015720817637540452,0.30521434411125337,0.3050252098558156
4,1,-0.874848,100,89,11,26,61,0.422227,0.399379769499916,-0.029213579901401464,-0.07131611604689789,0.018792,-0.010396342006472496,0.302445204528407,0.30204880587523303
5,1,-0.455515,100,89,11,26,61,0.42116,0.3981423013589592,-0.026549437255622036,-0.07131611604689789,0.018885,-0.023658245809061493,0.3007489667971735,0.29916097481157355
6,1,-0.355032,100,89,11,26,61,0.420143,0.3969363002642738,-0.026549437255622036,-0.07131611604689789,0.018976,-0.03373684632686085,0.30135933134083565,0.29680809026488797
7,1,-0.305013,100,89,11,26,61,0.419186,0.3957746432393522,-0.026549437255622036,-0.07131611604689789,0.01909,-0.04217783699029127,0.3032939254070977,0.295556015643108
8,1,0.660305,100,89,11,26,61,0.420156,0.3969555368369345,-0.026549437255622036,-0.07131611604689789,0.018931,-0.02438837781553398,0.30786450210612687,0.29847570918679733
9,1,-0.022621,100,89,11,26,61,0.419834,0.39656089588808,-0.026549437255622036,-0.07131611604689789,0.01897,-0.025016042200647248,0.3072508758925346,0.29784804480168403
10,1,0.570775,100,96,4,20,65,0.420546,0.39735420445062786,-0.0352495339384493,-0.03617478510028654,0.018923,-0.025898546480582527,0.3062910142777401,0.2976747678784749
11,3,1.0,101,95,5,20,64,0.42157,0.3984162959538958,-0.0352495339384493,-0.03617478510028654,0.019166,-0.06021653552049623,0.30730696665210155,0.2914480069510039
12,3,-1.0,102,92,8,19,62,0.420501,0.3971188203107008,-0.0352495339384493,-0.03617478510028654,0.019156,-0.0696026627292341,0.30606035500161605,0.29075542643420704
13,3,0.0,100,96,4,20,65,0.420501,0.3971188203107008,-0.0352495339384493,-0.03617478510028654,0.019156,-0.0696026627292341,0.30606035500161605,0.29075542643420704
14,3,0.653136,101,95,5,20,64,0.421524,0.3981563529544635,-0.03962081144885894,-0.03617478510028654,0.019423,-0.09189366314185543,0.3062785064579268,0.2853911366607443
15,3,-0.466162,102,92,8,19,62,0.420539,0.3969412616589383,-0.04134492451974965,-0.03617478510028654,0.019335,-0.0959591747437972,0.3060165054870529,0.2855710779345071
16,3,0.0,100,96,4,20,65,0.420539,0.3969412616589383,-0.04134492451974965,-0.03617478510028654,0.019335,-0.0959591747437972,0.3060165054870529,0.2855710779345071
17,3,0.695828,101,95,5,20,64,0.421583,0.39798252931132516,-0.028473143404201828,-0.03617478510028654,0.019598,-0.11955665784789644,0.3060273902320893,0.28072982701454047
18,3,-0.64635,102,92,8,19,62,0.420593,0.3967380029067596,-0.028473143404201828,-0.03539634687001247,0.019536,-0.12481671233009707,0.3058028077078173,0.2813213442460239
19,3,-0.499915,100,96,4,20,65,0.419637,0.395700894863628,-0.030013581723459883,-0.03539634687001247,0.019582,-0.12616805429958391,0.30911583512789104,0.2818020227249883
20,3,0.440714,101,92,8,18,62,0.420119,0.3961162206580007,-0.027300396240500756,-0.035781271740642794,0.019689,-0.13623005361997226,0.30696139338031825,0.27954368948168573
21,3,0.159118,100,94,6,21,63,0.420816,0.39692046577898044,-0.027300396240500756,-0.035781271740642794,0.020017,-0.13986067394822008,0.3036751953220659,0.2776066107391984
22,4,-1.0,101,92,8,18,62,0.420102,0.39629400026789735,-0.026875815592794866,-0.035781271740642794,0.019829,-0.16018914517337035,0.3040373828138412,0.27365167598191686
23,3,-0.44446,100,94,6,21,63,0.419226,0.3952872858829186,-0.026875815592794866,-0.035781271740642794,0.019369,-0.14970932079750346,0.30727532553228787,0.2770178016730866
24,4,-0.62604,101,92,8,18,62,0.41855,0.3946812273838271,-0.02580652575289781,-0.035781271740642794,0.01916,-0.162310571618123,0.30658031096918104,0.2737246515204002
25,3,0.731137,100,94,6,21,63,0.419425,0.39569271092749936,-0.02580652575289781,-0.035781271740642794,0.019615,-0.17876049850208045,0.3071912693548775,0.2704540378819351
26,4,-0.718222,101,92,8,18,62,0.418761,0.39508162205063124,-0.02580652575289781,-0.035781271740642794,0.019411,-0.19307362695561722,0.31270338854249635,0.2675920267977927
27,3,0.506564,100,94,6,21,63,0.419574,0.39601031515981855,-0.02580652575289781,-0.035781271740642794,0.019786,-0.20504088203652335,0.31692830762819457,0.2650560312591889
28,4,0.603969,101,92,8,18,62,0.420231,0.396615169276934,-0.02580652575289781,-0.035781271740642794,0.019996,-0.19312540989366622,0.31545449500683537,0.26851018579686803
29,3,-0.508876,100,94,6,21,63,0.419336,0.3956046400236928,-0.02580652575289781,-0.035781271740642794,0.019541,-0.18059848648404994,0.3189877600553791,0.2718950097682042
30,4,0.315702,101,100,0,20,68,0.420357,0.39675172830329364,-0.0252730534299144,-0.03535219185783431,0.019615,-0.17405315767025853,0.3182792775311072,0.27500542940723827
31,1,-0.331902,100,97,3,21,66,0.419415,0.39560780059343675,-0.0252730534299144,-0.04741487408078568,0.019493,-0.16799420834062373,0.31870846296800037,0.2774172141159762
32,6,1.0,102,95,5,23,64,0.420103,0.396424794057489,-0.0252730534299144,-0.03611876254412066,0.019169,-0.19054646438084563,0.32103493287091306,0.27591752198005387
33,4,1.0,102,95,5,23,64,0.420822,0.39724178752154127,-0.02861062008938809,-0.03611876254412066,0.018846,-0.2044453614219922,0.32386168723984515,0.27390086397910984
34,4,-0.491108,102,95,5,23,64,0.420044,0.3963983097853769,-0.0252730534299144,-0.03611876254412066,0.019112,-0.19703938870123397,0.3223980231621752,0.27697025737716807
35,4,0.40418,102,95,5,23,64,0.42081,0.3972226386346672,-0.0252730534299144,-0.03611876254412066,0.01885,-0.2026000389716917,0.32401386199712656,0.2742201889791098
36,4,0.590657,102,95,5,23,64,0.42153,0.39800634612972674,-0.028144639766827604,-0.03611876254412066,0.018498,-0.211492481838081,0.3292136687932432,0.27351811834804185
37,4,0.686971,102,95,5,23,64,0.422183,0.3987190018510586,-0.024390890783748,-0.03611876254412066,0.018233,-0.22276294519221876,0.3371394007066116,0.2731465036264512
38,4,0.564789,102,95,5,23,64,0.422848,0.3994153118084559,-0.021546064749655737,-0.03611876254412066,0.017963,-0.2326806295010491,0.3471739770700488,0.27343278607028404
39,4,-0.772909,102,95,5,23,64,0.421977,0.39853186911844973,-0.024390890783748,-0.03611876254412066,0.018221,-0.21819508388847397,0.34651707804092263,0.2770592179149442
40,4,0.743842,102,99,1,24,68,0.422912,0.3994963562126782,-0.02438101730211377,-0.03505552662360515,0.018367,-0.22843792997506807,0.3453451061962624,0.2763611291878676
41,1,0.394225,100,94,6,19,63,0.423755,0.40041851721039456,-0.02438101730211377,-0.03505552662360515,0.018148,-0.23156029152923668,0.3466642615360683,0.27567162970413867
42,4,0.254432,101,95,5,17,64,0.424499,0.40124793317984475,-0.021448552232061192,-0.03505552662360515,0.017973,-0.22833269091287894,0.3477719951449495,0.2778103725696874
43,4,-0.435339,102,99,1,24,68,0.423577,0.40029818588980953,-0.021448552232061192,-0.03505552662360515,0.017842,-0.22201651579519724,0.3482455922323282,0.2791481005793961
44,1,0.590172,100,94,6,19,63,0.424407,0.40119129261312164,-0.02525291182296265,-0.03505552662360515,0.017674,-0.22648259393512635,0.3489174029119398,0.27969008319144234
45,4,-0.581999,101,95,5,17,64,0.4235,0.4002118062503245,-0.02525291182296265,-0.03505552662360515,0.017835,-0.23341362085627962,0.35011118931970686,0.2769078084547551
46,4,0.861458,102,99,1,24,68,0.424445,0.40118669655646777,-0.02525291182296265,-0.03505552662360515,0.017992,-0.24519442651186465,0.3490507970866971,0.2758256045982287
47,1,-0.60297,100,94,6,19,63,0.423496,0.40017040974044804,-0.02438101730211377,-0.03505552662360515,0.018118,-0.2408174365500061,0.34839055242650296,0.2765449459239337
48,4,-0.832606,101,95,5,17,64,0.422605,0.3991900175835853,-0.02438101730211377,-0.03505552662360515,0.01828,-0.2514606746112006,0.34939316796048353,0.27355536752587545
49,4,0.569997,102,99,1,24,68,0.42328,0.3999033126631297,-0.02438101730211377,-0.03505552662360515,0.018339,-0.259200291845191,0.3493371533973767,0.2735254497409617
50,1,0.458458,100,94,6,20,63,0.424232,0.4009654041663976,-0.018574842091614627,-0.03447058540355644,0.01842,-0.2607841902655947,0.34883348058184277,0.27274115190778836
51,4,-0.932598,101,97,3,22,66,0.423174,0.3998216133167244,-0.02406119147140164,-0.03447058540355644,0.018096,-0.2972689714283317,0.3487791592226194,0.2697980823840309
52,5,1.0,102,98,2,25,67,0.424298,0.40112880285920804,-0.018574842091614627,-0.03447058540355644,0.018096,-0.3075765097050307,0.3493083495138816,0.26640355966828116
53,1,-1.0,102,98,2,25,67,0.423214,0.3999033126631296,-0.02406119147140164,-0.03447058540355644,0.017853,-0.31561828838626044,0.34887168931970686,0.26579733979320436
54,1,-0.742404,102,98,2,25,67,0.42215,0.39865811569557574,-0.021941169421373315,-0.03447058540355644,0.017591,-0.32110201279564554,0.3503183097080563,0.2657837072834058
55,1,0.47517,102,98,2,25,67,0.423239,0.3999444522956713,-0.02406119147140164,-0.03447058540355644,0.017857,-0.3179035959348041,0.3507997766983476,0.26725841738049316
56,1,0.626991,102,98,2,25,67,0.424337,0.40119928651253034,-0.018574842091614627,-0.03447058540355644,0.018129,-0.3132635968247718,0.3514519999993184,0.268590109694409
57,1,-0.57008,102,98,2,25,67,0.423267,0.3999645145551107,-0.02406119147140164,-0.03447058540355644,0.017889,-0.31785602345098535,0.3508559912614544,0.26722854177369704
58,1,-0.549936,102,98,2,25,67,0.422188,0.3986943140553254,-0.021941169421373315,-0.03447058540355644,0.01762,-0.3219232199234773,0.35049677378572625,0.2658447928416582
59,1,-0.403794,102,98,2,25,67,0.421118,0.3973925729697708,-0.02556957997061902,-0.03447058540355644,0.017358,-0.32464228381506305,0.35752722718378444,0.2669414864116507
60,1,-0.739917,102,97,3,20,66,0.420132,0.39625575013416603,-0.024949877074091197,-0.02966454261620769,0.017189,-0.3312769054605696,0.3691216596416768,0.2680745653431709
61,5,0.287551,102,97,3,20,66,0.421032,0.3972641906849588,-0.024949877074091197,-0.02966454261620769,0.017348,-0.33715165464113545,0.38280370015714454,0.2701721736495355
62,5,0.497347,102,97,3,20,66,0.421984,0.39832622487575836,-0.024949877074091197,-0.02966454261620769,0.017474,-0.34736613419055057,0.3974348949900269,0.2722468279961279
