,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,privacy,activity,satisfaction,lat_acc,lat_rej,id,pol_inclination
0,0.36286818353981454,0.8744126059404631,0.38699768768139825,-0.6810117279604158,-0.2058231447268512,-0.40203776652191997,0.20429031823717103,0.20429031823717103,0,0.6854901025551506,1.3145098974448493,0,0.4855251860618105
1,0.08950954766150467,0.38683587058511326,0.09363932713005783,-0.38520835684981086,-1.0,-0.5561722587863189,0.4675998079617556,0.4675998079617556,0,0.307704882154484,1.6922951178455161,1,0.4185608935021342
2,0.4024385316558309,0.8606430117754799,0.33765637167529317,-0.07722159075578262,-1.0,-0.07631551015507716,0.47833767026623686,0.47833767026623686,0,0.4381053141201619,1.5618946858798382,2,0.4590458360029106
3,0.91471163055265,0.7498608348850423,0.1506326888634267,-0.6754401068957191,-0.484069115999222,-0.34798547029456567,0.2610467725685012,0.2610467725685012,0,0.3950228563371988,1.604977143662801,3,0.5537833079151042
4,0.32847565820766955,1.0,0.5669660053872748,-0.6855646687367322,-0.6053168395586273,-0.12555161003467258,0.37640030588269335,0.37640030588269335,0,0.6371528050618659,1.362847194938134,4,0.5519791303208293
5,0.6780798461286834,0.11982338393664889,0.24312822493076497,-0.648776652743986,-0.38980259993746447,-0.5100166223015642,0.19273325641586303,0.19273325641586303,0,0.5977370618228557,1.4022629381771443,5,0.4316045549965186
6,0.32646284438924383,1.0,0.6022469997241959,-0.5736137406142774,-0.570175553947681,-0.539946495478389,0.16568031682388062,0.16568031682388062,0,0.2903286407107465,1.7096713592892536,6,0.6020742723589645
7,0.9022140886256484,0.6387070669169924,0.5679484607471169,-0.501615797098155,-0.04466406753371229,-0.025340932370301168,0.7068624706692479,0.7068624706692479,0,0.6335913893099664,1.3664086106900335,7,0.446748402215321
8,1.0,0.5154549657190316,0.6534605413100129,-0.31395167775989963,-1.0,-0.5286334828943812,0.09086637436786227,0.09086637436786227,0,0.43477270420748965,1.5652272957925104,8,0.6685834446138874
9,0.6218601262255936,0.0942351150978461,0.015260849906734543,-0.2708492874277948,-0.010108864177306236,-0.12228899438943693,0.2355024575721073,0.2355024575721073,0,0.5463554304184464,1.4536445695815536,9,0.18910053953745204
10,0.07875489040902135,0.10717303814817233,0.3368149399354619,-0.7217476649889726,-0.32647422292192235,-0.30412833054780986,0.2881000793266322,0.2881000793266322,0,0.8783395717237089,1.1216604282762912,10,0.3125155144918934
11,0.46851598053433385,0.26042609103931325,0.9731478478527895,-0.47370845112772403,-0.5995282448920474,-0.06717228305496857,0.29866249809791345,0.29866249809791345,0,0.39035497872216646,1.6096450212778335,11,0.4737498164168628
12,0.0749439283769517,0.6949704281899707,0.26463039705928276,-0.21251920925687454,-0.4285782646122202,-0.06946811733203653,0.24115759666608083,0.24115759666608083,0,0.5466191936604738,1.4533808063395262,12,0.2908517241378894
13,0.36372106864287757,1.0,0.11329536399763522,-0.7121798471080708,-0.3500885885745562,-0.18695698945465106,0.4023862377802765,0.4023862377802765,0,0.5285058755673044,1.4714941244326956,13,0.4543736429629651
14,0.299330798526421,1.0,0.43388424367196454,-0.548113667683057,-0.12345653042749122,-0.3299630522504723,0.0016021936339849496,0.0016021936339849496,0,0.6152782209515875,1.3847217790484125,14,0.45579138209323433
15,0.34445459188919836,0.33441035399533237,0.26334054686070213,-0.20114951338859674,-0.2055928656226226,-0.15774781026230597,0.03180167547411694,0.03180167547411694,0,0.7890107058096459,1.210989294190354,15,0.25111594700312634
16,0.4704189922156865,0.6265837593785817,0.19253927072010887,-0.17845434170170335,-0.008012632007920547,-0.29881460569460827,0.7693638344193927,0.7693638344193927,0,0.5536975944874084,1.4463024055125917,16,0.2958039336197682
17,0.009022656244852937,0.8866420380385706,0.20573365852228473,-0.7004493374161986,-0.2668227712243611,-0.6566817032161847,0.3223737545589601,0.3223737545589601,0,0.45481031479288686,1.5451896852071132,17,0.4542253607770755
18,0.7230332245818096,0.24002313115069254,0.6673341280151083,-0.7248737969233059,-0.011379726015509732,-0.5386137269390953,0.4214577833352119,0.4214577833352119,0,0.4398314686643528,1.5601685313356473,18,0.48420962227092024
19,0.3075740271563901,0.7538154122099906,0.11180918540164549,-0.8574107357401638,-0.33766516186453693,-0.10592262919041819,0.17974337629895132,0.17974337629895132,0,0.6585532960501143,1.3414467039498859,19,0.4123661919271909
20,1.0,0.966454286611716,0.6707710518381891,-1.0,-0.38092955057592154,-0.12122254380539899,0.2131109162663608,0.2131109162663608,0,0.28171613310795734,1.7182838668920426,20,0.6898962388052043
21,0.22795867130957898,0.1535459245266296,0.37545946390160945,-0.04881718491423136,-0.3321751402580589,-0.22677713416184894,0.3748843723032681,0.3748843723032681,0,0.6614455806774204,1.3385544193225796,21,0.22745558651199288
22,0.612785992110573,0.361864726407615,1.0,-0.00030801208322462666,-0.549938436069676,-0.4739854801053468,0.008638961952507795,0.008638961952507795,0,0.5236387369831988,1.476361263016801,22,0.4998137744627392
23,0.480141896571415,0.06839877699628133,0.3156476204238677,-0.5389064207770933,-1.0,-0.92033675619047,0.8474576985535713,0.8474576985535713,0,0.7057942771892166,1.2942057228107835,23,0.5539052451598545
24,0.6240013681496202,0.681285755363974,0.03862210843772808,-0.6016747800966541,-1.0,-1.0,0.313471306540956,0.313471306540956,0,0.504877060514485,1.495122939485515,24,0.6575973353413294
25,0.27834586475992956,0.1947092522624678,0.6494174440752467,-0.13425989482662765,-1.0,-0.29873685766982044,0.4791485786597959,0.4791485786597959,0,0.7973245844801197,1.2026754155198804,25,0.425911552265682
26,0.7672845446531004,0.7738138628879945,0.16405041467206619,-0.7473123831550579,-0.8972275771116288,-0.1552851165884604,0.0023036519747356987,0.0023036519747356987,0,0.5423582046514667,1.4576417953485334,26,0.5841623165113847
27,0.46250410523798796,0.8987510103066494,0.9198043574844746,-0.09458013386107378,-0.6338067549712487,-0.16394827494978853,0.1989456761678522,0.1989456761678522,0,0.6921027879342979,1.307897212065702,27,0.5288991061352037
28,1.0,0.8811828194199176,0.35459707142648095,-0.15069718047054648,-0.7266478789934958,-0.37852761670473833,0.0981167940786537,0.0981167940786537,0,0.5556131412823266,1.4443868587176734,28,0.5819420945025298
29,0.2171825973598556,1.0,0.01772373633242845,-0.3709270709021193,-0.8539886063205139,-0.42116271833327446,0.39206593262213885,0.39206593262213885,0,0.4382821682145796,1.5617178317854203,29,0.48016412154136534
30,1.0,0.252049592634104,0.16072018605469396,-1.0,-0.28110684459660024,-0.2788065591492141,0.10639980297686535,0.10639980297686535,0,0.6558524632162719,1.3441475367837281,30,0.49544719707243534
31,0.8391330517645499,0.1607724248052662,0.28812718938496606,-0.5590050970816194,-0.029036329359811174,-0.5947825052310521,0.41794740463404456,0.41794740463404456,0,0.7196558307790516,1.2803441692209483,31,0.41180943293787753
32,0.1532805605232962,0.43127911574312855,0.04742223184521785,-0.028448063081993286,-0.11910410619817467,-0.8456474046842327,0.22478201979395473,0.22478201979395473,0,0.3219392197142592,1.6780607802857408,32,0.2708635803460072
33,0.5902775411172076,0.007755398949610838,0.45770200528275207,-0.17154928532237737,-1.0,-0.3076141052226329,0.623640839968598,0.623640839968598,0,0.4893993423198435,1.5106006576801565,33,0.42248305598243013
34,0.5026819143970892,0.18938730826704578,0.6032320580331949,-0.5060977263829323,-0.7631546017348845,-0.6372018406756471,0.17964881543415123,0.17964881543415123,0,0.22484013800674757,1.7751598619932525,34,0.5336259082484656
35,0.034717418981508916,0.25461523625099625,0.37126065803692554,-0.11616709409727742,-0.030459746000315924,-0.14643355412417192,0.20087742821671262,0.20087742821671262,0,0.24380321011384323,1.7561967898861568,35,0.158942284581866
36,0.1532964575940704,0.9462826288662027,1.0,-0.35917936435402226,-0.1669723523902817,-0.4231312815190683,0.18293571821925725,0.18293571821925725,0,0.4457188630307643,1.5542811369692358,36,0.5081436807872742
37,0.09028998956314603,0.6069632773099265,0.8962381620087918,-1.0,-0.6028511011181742,-0.40424046150608506,0.16159285823595004,0.16159285823595004,0,0.30198137556266497,1.698018624437335,37,0.6000971652510205
38,0.40509772668091093,0.6327396948397773,0.4137009138143126,-0.2074055536516698,-0.11401700645058577,-0.6351943567457393,0.33120781889251827,0.33120781889251827,0,0.3918687822332825,1.6081312177667175,38,0.40135920869716596
39,0.24858763186166716,0.2034555007635217,0.04445464209352195,-0.5849453782524369,-0.11965423481966021,-0.12061890341202526,0.2502189327827108,0.2502189327827108,0,0.3218828909591963,1.6781171090408038,39,0.2202860485338055
40,0.5045605228746013,0.4839034111586664,0.8109853703861767,-0.07786129904457635,-0.17545414456577166,-0.035413221979819186,0.03447287168017843,0.03447287168017843,0,0.7167286158354712,1.2832713841645287,40,0.3480296616682686
41,0.6595191728011818,0.291299602650283,0.05681896269127382,-0.8149593029298888,-0.39668127302283623,-0.04070539237270281,0.5208990757713035,0.5208990757713035,0,0.3648142644427327,1.6351857355572674,41,0.37666395107802775
42,0.4192738135672218,0.07939676110274871,0.18832729707448545,-0.6798506644123083,-0.15497276358070425,-0.24614290567657576,0.1629675032238631,0.1629675032238631,0,0.673185946476491,1.326814053523509,42,0.2946607009023407
43,0.013000385650608116,0.633450334981501,0.8127667623654119,-0.17202330062013158,-0.005624036432215586,-0.765653858161061,0.3287556659578774,0.3287556659578774,0,0.5679802898926692,1.4320197101073306,43,0.4004197797018215
44,0.36594616087230125,0.30568045977395775,0.37617942004986893,-0.26431783836747774,-0.07109092476213351,-0.1160362407680965,0.24717129767229684,0.24717129767229684,0,0.3741237096581665,1.6258762903418336,44,0.24987517409897259
45,0.08178313153205,0.07455086472231441,0.7298559832139717,-0.9181971405138957,-0.3626081545367422,-0.0891993445507792,0.00424236518032628,0.00424236518032628,0,0.5099120173301291,1.4900879826698707,45,0.37603243651162555
46,0.015274959999211501,0.5612070106822266,0.15615705923435733,-0.298520032749322,-0.11276777859803438,-0.02489530867103445,0.1429041821685042,0.1429041821685042,0,0.6642998882049964,1.3357001117950036,46,0.1948036916556977
47,0.44725862483761963,1.0,0.21625624926892256,-0.14692680575317313,-0.09536153784167298,-0.06754055377402952,0.290933875593525,0.290933875593525,0,0.6682149080113386,1.3317850919886614,47,0.3288906285792363
48,0.20625026772090702,0.9127419149009485,0.05830660528737649,-0.8143189446586534,-0.37186216715862846,-0.4916407405032351,0.32638306581505505,0.32638306581505505,0,0.7076176579757613,1.2923823420242386,48,0.47585344003829144
49,0.8212905790202342,0.0051557113419472235,0.2436437944628111,-0.04694434596778837,-1.0,-0.2869138605178042,0.20054269649530387,0.20054269649530387,0,0.3307466691218945,1.6692533308781055,49,0.4006580485517641
50,-0.7932021642662263,-0.06978383354458427,-0.17408787921908164,0.3673256199431776,0.21931892587954976,0.40624421302744607,0.0909038627206491,0.0909038627206491,0,0.5508495870736864,1.4491504129263135,50,-0.3383271059800109
51,-0.013024724713409009,-0.6521795445731154,-0.6648041151371987,0.23922477231855818,0.36364169901250454,0.19783781167351994,0.24826835203069986,0.24826835203069986,0,0.5333634524696046,1.4666365475303955,51,-0.3551187779047177
52,-0.137769617829538,-0.1676388514565951,-0.1831166744083281,0.35251682444982174,0.28073142797663775,0.4961263853148497,0.25274817076922995,0.25274817076922995,0,0.6135175249371301,1.38648247506287,52,-0.2696499635726284
53,-0.07199960480136097,-0.3179001779875959,-0.8559834109757296,0.005104925054127461,0.29383543615327984,0.25167264900009995,0.08823204061550849,0.08823204061550849,0,0.42903757277222226,1.5709624272277778,53,-0.29941603399536565
54,-0.15734315411860444,-0.6725078514170267,-0.766966553847914,0.6864131536143295,0.5774797768067291,0.688222354409083,0.053385336359748625,0.053385336359748625,0,0.3978652315612331,1.6021347684387668,54,-0.5914888073689478
55,-0.3849081602292153,-1.0,-0.5576915051243235,0.2953285519749122,0.4207318317918422,0.29297276379672954,0.46380407430633785,0.46380407430633785,0,0.6283282833100885,1.3716717166899115,55,-0.49193880215283714
56,-0.025322186012461976,-0.3179836725746691,-0.05902482138277156,0.2975333705597143,0.3287291471006543,0.31584572796792165,0.033284416719424614,0.033284416719424614,0,0.41634041228344093,1.5836595877165591,56,-0.22407315426636548
57,-0.15161484966298402,-0.01856891571652837,-0.08714121389805446,0.03016779127507629,0.08223598368890839,0.05739500949987305,0.13863107818464127,0.13863107818464127,0,0.3575563125359454,1.6424436874640547,57,-0.0711872939569041
58,-0.39951582607410363,-0.11474662816015588,-0.047596535463074706,0.6726236985490435,0.34456553023208003,0.34115833588243255,0.07675406923778494,0.07675406923778494,0,0.5190822040424408,1.4809177959575592,58,-0.32003442572681506
59,-0.5863883159029493,-0.3761421347177317,-0.5558321298125971,0.5282860683406846,0.6801605842247557,0.3674183088092665,0.01056106039171334,0.01056106039171334,0,0.29065164625162115,1.709348353748379,59,-0.5157045903013309
60,-0.08559083751045111,-0.6099736780551527,-0.47592255155264124,0.1851989524299098,0.06964918448899325,0.4552723133360061,0.23115093794969976,0.23115093794969976,0,0.9290571624524946,1.0709428375475054,60,-0.31360125289552576
61,-0.2803412826313102,-0.5170020145037867,-0.16052787525965384,0.0011435325473103035,0.5921111649666388,0.15683968850439672,0.24074388701739868,0.24074388701739868,0,0.3211926548203054,1.6788073451796945,61,-0.28466092640218277
62,-0.09293551063696134,-0.37534820988065204,-0.1605787602207103,0.058497315190236085,0.3837952329846133,0.28661041870284437,0.5812276177839695,0.5812276177839695,0,0.4691539637869589,1.5308460362130412,62,-0.22629424126933623
63,-0.4555357725800873,-0.9408064702032066,-0.21795641323809856,0.02397901514894538,0.5335238719477371,0.07274844832031413,0.11182833934827885,0.11182833934827885,0,0.5770444734696968,1.4229555265303033,63,-0.37409166523973153
64,-0.5601945441426298,-0.0765289973771542,-0.4361344542909594,0.029175662891056338,0.45035778476446114,0.3210498086935022,0.4352879921991992,0.4352879921991992,0,0.36949645034553574,1.6305035496544642,64,-0.31224020869329383
65,-0.7676316953311113,-0.3250084483586243,-0.42552527798544,0.46994771216729153,0.6915150112877028,0.618966996496018,0.13680345104240088,0.13680345104240088,0,0.43167160179018826,1.5683283982098117,65,-0.549765856937698
66,-0.06522435950583326,-0.6169236403470895,-0.22475320765758133,0.0968038675291651,1.0,0.42183451769703717,0.00013053008689833945,0.00013053008689833945,0,0.5094688843495119,1.4905311156504881,66,-0.4042565987894511
67,-0.06661179969773012,-0.12629258970749854,-0.836402291655572,0.7998212551980459,0.1818863179905642,0.21613500124223278,0.0162824467669499,0.0162824467669499,0,0.2828058002675011,1.7171941997324989,67,-0.3711915425819406
68,-0.5125082131045434,-0.06356107080926308,-0.24827306040162364,0.1894059025049492,0.4007772821175468,0.382373356607285,0.844567880510665,0.844567880510665,0,0.6733180284580228,1.3266819715419773,68,-0.2994831475908686
69,-0.07610968819452037,-0.3438619123420011,-0.2756501670404811,0.42951535784819395,0.6232268449048018,0.8154484060076597,0.3863050400131688,0.3863050400131688,0,0.5065571535129876,1.4934428464870124,69,-0.427302062722943
70,-0.5084178431532647,-0.3353012132843093,-0.13457955599979377,0.32648013624626443,0.17606252712285408,0.9739414779064766,0.3051542022819498,0.3051542022819498,0,0.586698602673321,1.413301397326679,70,-0.4091304589521605
71,-0.02978624904272035,-0.7177266224282076,-0.22732088074648366,0.21460832187822718,0.5499483358805348,0.5643068427983273,0.10274416469491221,0.10274416469491221,0,0.30380193791481275,1.6961980620851873,71,-0.3839495421290835
72,-0.03798661838635057,-0.14713067322872206,-0.06416124852111157,0.13918737747189905,0.17198757993384675,0.3453760909496629,0.08843630970492178,0.08843630970492178,0,0.319110670359973,1.680889329640027,72,-0.15097159808193214
73,-0.6405795727956519,-0.4400477935536986,-0.18899684760475302,0.22332870436686497,0.6369587790186779,0.7760290671788612,0.6938750100159073,0.6938750100159073,0,0.39678102355769246,1.6032189764423075,73,-0.48432346075308463
74,-0.3504155361579419,-0.9099358785645466,-0.1283923716235657,0.035400861259403144,1.0,0.3122107358034936,0.6900574661051961,0.6900574661051961,0,0.7354018211192846,1.2645981788807155,74,-0.45605923056815856
75,-0.13917103354680022,-0.1384300078434085,-0.09905123889136817,0.7630572865476959,0.5149719351203659,0.46681443802652023,0.2739678416134911,0.2739678416134911,0,0.5096511780987332,1.4903488219012668,75,-0.3535826566626932
76,-0.8207333956675402,-0.4902363538214014,-0.09724800033968141,0.6967474521639946,0.4743677732406104,0.4030267030293479,0.20717012862095463,0.20717012862095463,0,0.6447476415112642,1.3552523584887357,76,-0.497059946377096
77,-0.09192278709932239,-0.8207145185335569,-0.295394418651596,0.25362852612600933,0.4062820787636691,0.1391672302678761,0.5168345948898405,0.5168345948898405,0,0.6665492571900997,1.3334507428099003,77,-0.334518259907005
78,-0.2610595628279414,-0.12085394609664699,-0.11006503114478845,0.46016209052461826,0.41933650718382076,0.15669696673716282,0.07778669505857483,0.07778669505857483,0,0.5734065061448022,1.4265934938551978,78,-0.2546956840858298
79,-0.010610996567039864,-0.07808470260548903,-0.5119736950801069,0.5489958506510819,0.6146970688549481,0.20033611902088144,0.1593493789567917,0.1593493789567917,0,0.14812807349136123,1.8518719265086387,79,-0.3274497387965912
80,-0.7283961830962443,-0.49683157317498045,-0.12821617263861537,0.03249355261653928,1.0,0.20890520572543825,0.0574653238862769,0.0574653238862769,0,0.39637151592131553,1.6036284840786845,80,-0.4324737812086362
81,-0.5481549197675624,-0.6195184415900448,-1.0,0.976158066325217,0.6566611181114416,0.48110460133022204,0.01661661098563938,0.01661661098563938,0,0.37614180908449335,1.6238581909155068,81,-0.713599524520748
82,-0.8569370762145092,-0.06428078486685009,-0.5958819230445065,0.1122298112340543,0.4210886984140029,0.5309152846704631,0.14154963121801345,0.14154963121801345,0,0.7726159476321414,1.2273840523678587,82,-0.4302222630740644
83,-0.500021743628225,-0.2173259766538859,-0.33126848342544757,0.06938080593715318,0.44407658310163545,0.7612276766233333,0.35014572365468,0.35014572365468,0,0.3817665864698939,1.6182334135301062,83,-0.38721687822828
84,-0.7185643047814153,-0.20980896134570015,-0.621682335418843,0.31917070470614234,1.0,0.4193892797709336,0.193728367525262,0.193728367525262,0,0.278188743850566,1.7218112561494339,84,-0.5481025976705056
85,-0.14638645005669798,-1.0,-0.42803333303659424,0.2443751469921766,0.6060077435685468,0.3990126956403918,0.34847809688090847,0.34847809688090847,0,0.6671409900267393,1.3328590099732607,85,-0.47063589488240126
86,-0.27830874151789475,-0.16637458478440703,-0.6524316224338763,0.23957141529924902,0.11836281613595571,0.3713689727094341,0.1266908154706089,0.1266908154706089,0,0.1137405706260895,1.8862594293739106,86,-0.30440302548013615
87,-0.31611023336070904,-0.9518560457208632,-0.4442956124071717,0.38958499358272874,0.8106420441918458,0.48025997613891114,0.47737686897941756,0.47737686897941756,0,0.3890353709264034,1.6109646290735966,87,-0.5654581509003715
88,-0.4795833663280393,-0.19283984059060702,-0.4718114422414837,0.4280638207977284,0.6711220960849549,0.5467914003472457,0.25259512392896266,0.25259512392896266,0,0.33439814020817804,1.6656018597918218,88,-0.46503532773167655
89,-0.11750795195127595,-0.6469356338651029,-0.14701621229850723,0.12144209966260898,0.223571610000641,0.5933002277192154,0.27500968992621777,0.27500968992621777,0,0.1295537342020966,1.8704462657979035,89,-0.3082956225828919
