,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,privacy,activity,satisfaction,lat_acc,lat_rej,id,pol_inclination
0,0.41325513132172875,1.0,0.5051081539651093,-0.18193671074273365,-1.0,-0.4493347888587218,0.1821462151446841,0.1821462151446841,0,0.15886800936446913,1.8411319906355308,0,0.5916057974813822
1,0.1976697052073361,0.3563440549982451,0.5633416492555372,-0.17892402614857703,-0.2711246567868589,-0.1336406826516539,0.05328192324706671,0.05328192324706671,0,0.4468304097949048,1.5531695902050953,1,0.2835074625080347
2,1.0,0.2977588372856336,0.21613986457745496,-0.5453962354174706,-0.18504939271567272,-0.271844420507737,0.03451719824612409,0.03451719824612409,0,0.49703651982532804,1.5029634801746719,2,0.41936479175066155
3,1.0,0.9686665777772003,0.9985748651958709,-1.0,-0.6856217837627882,-0.5727068314631656,0.1410412010464921,0.1410412010464921,0,0.6337270759422069,1.366272924057793,3,0.8709283430331709
4,0.2868412659692937,0.5215123497218438,0.39901854732263015,-0.642532170677863,-0.06635909153922365,-0.2413397735781765,0.3421814365548108,0.3421814365548108,0,0.7120958749516224,1.2879041250483776,4,0.3596005331348385
5,0.10187515273513562,0.04558943009083123,0.5053036490558472,-0.258606850774871,-0.8032287736394685,-0.9000598686829501,0.03546015065591002,0.03546015065591002,0,0.5650729959366079,1.4349270040633921,5,0.4357772874965173
6,0.011924309183072081,0.7525537590458936,0.041753891027080436,-0.42310416470919654,-0.7919710807600605,-1.0,0.17920664902856898,0.17920664902856898,0,0.5910637875715781,1.408936212428422,6,0.5035512007875504
7,0.008693059991594317,0.6030536284138865,0.18218412558367655,-0.059327140398070737,-0.2844204988069938,-0.23743921979427499,0.46388813180523736,0.46388813180523736,0,0.3923483580666692,1.6076516419333309,7,0.22918627883141618
8,0.079516606554182,0.11671650614073523,0.3458732048822758,-0.3587460042411259,-0.439887186501847,-0.6322947695765218,0.14006219019181232,0.14006219019181232,0,0.5185379553716131,1.4814620446283868,8,0.3288390463161146
9,0.13881194828997948,0.6945191529280089,0.8583294445791739,-0.5772155186323996,-0.11547168164956818,-0.7922964892855986,0.44067700764203144,0.44067700764203144,0,0.28672008137777694,1.7132799186222232,9,0.5294407058941215
10,0.5839450230759222,0.1458397823106261,0.7227744635999169,-0.5370924007887952,-0.25791946195156173,-0.5123515275687198,0.6173931663530663,0.6173931663530663,0,0.44347282810234867,1.5565271718976512,10,0.4599871098825903
