,Unnamed: 0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,privacy,activity,satisfaction,lat_acc,lat_rej,id,pol_inclination
0,0.0,0.4555556201260174,0.6062290654266006,0.35003968067207936,-0.38738356684894437,-0.49483091392877654,-0.4302859925632763,0.3183314016290148,0.3183314016290148,0.0,0.39525990910283204,1.6047400908971678,0.0,0.45405413992761573
1,1.0,0.38341839825255675,0.308429052260546,0.34093538671502654,-0.25450810123224576,-0.318300573435308,-0.2630310265743241,0.1543107585271062,0.1543107585271062,0.0,0.5444836730741366,1.4555163269258633,1.0,0.31143708974500117
2,2.0,0.37237253473527876,0.3708072900061741,0.42181024375967546,-0.4522060442337839,-0.25207949214600506,-0.32199715922015926,0.3652245658338895,0.3652245658338895,0.0,0.47220994866506266,1.5277900513349372,2.0,0.3652121273501794
3,3.0,0.5232859498665248,0.4602504049676151,0.6042049410289259,-0.4451263120842356,-0.24163133149472324,-0.29430919520286725,0.29318446264633075,0.29318446264633075,0.0,0.5403687668676034,1.4596312331323966,3.0,0.4281346891074819
4,4.0,0.3737775528529185,0.3552527398560664,0.296774634605552,-0.40821645703132825,-0.3713233528887373,-0.330747000341233,0.39990420112134656,0.39990420112134656,0.0,0.5828698505893922,1.4171301494106074,4.0,0.3560152895959726
5,5.0,0.34963099358094596,0.4267260103105494,0.45329095274299985,-0.3417892812551787,-0.35745129063732956,-0.36572929504193574,0.2867777084645247,0.2867777084645247,0.0,0.5779694780017287,1.4220305219982714,5.0,0.3824363039281565
6,6.0,0.28411757066554283,0.4442051204421242,0.15200326887946078,-0.4759572050231471,-0.37044357937738026,-0.41033026286582597,0.22054798151529065,0.22054798151529065,0.0,0.5053369791930973,1.4946630208069025,6.0,0.3561761678755802
7,7.0,0.2675184107416166,0.32891538167395074,0.4818403475907579,-0.28685922349157345,-0.44411082482612585,-0.38230884761202877,0.25020873135929994,0.25020873135929994,0.0,0.5224810163825304,1.4775189836174696,7.0,0.36525883932267555
8,8.0,0.41991706079266977,0.49969572306061816,0.47471581320179385,-0.36414648168266234,-0.3682154084239281,-0.40470248131759645,0.2130191240702572,0.2130191240702572,0.0,0.4703665839580554,1.5296334160419445,8.0,0.4218988280798782
9,9.0,0.543516663702108,0.4345173577337033,0.47743974581950804,-0.3165326487730983,-0.4228911357383683,-0.49660751880399684,0.22225107524154394,0.22225107524154394,0.0,0.4857899423258757,1.5142100576741244,9.0,0.4485841784284639
10,10.0,0.4808931341303289,0.41579611838615743,0.20842611053427101,-0.42101329180163133,-0.43511894993907274,-0.3264163871333817,0.3463718523790632,0.3463718523790632,0.0,0.4777128443063286,1.5222871556936712,10.0,0.38127733198747393
11,11.0,0.3959283236531693,0.3996744432469966,0.5605659250661125,-0.3369912248559366,-0.2109175530116223,-0.48294352776564253,0.2553989165461341,0.2553989165461341,0.0,0.4802724711924145,1.5197275288075853,11.0,0.3978368329332467
12,12.0,0.5042244965129328,0.2564325039992776,0.556664524841509,-0.42884570634246344,-0.2927673876109863,-0.5440561296797629,0.4231633713807751,0.4231633713807751,0.0,0.5221568458759188,1.477843154124081,12.0,0.4304984581644886
13,13.0,0.3927611154709535,0.41196801167559405,0.468052625093779,-0.4722452795540775,-0.35385155340181523,-0.6085381588857912,0.2834972243054172,0.2834972243054172,0.0,0.46280751887686805,1.5371924811231321,13.0,0.4512361240136684
14,14.0,0.47126164264523285,0.2326483365152316,0.36935936323731844,-0.1802868734647763,-0.2118330847433072,-0.4080388983109785,0.15809611990608957,0.15809611990608957,0.0,0.5077901651577233,1.4922098348422765,14.0,0.3122380331528075
15,15.0,0.19290258235952162,0.40165327668998146,0.3086594535326747,-0.33949968406756054,-0.3964997992800807,-0.34625256372711066,0.397856798824748,0.397856798824748,0.0,0.5674082089766596,1.4325917910233403,15.0,0.3309112266094883
16,16.0,0.3455967786393478,0.47112983573287553,0.32197487192735263,-0.3605288450369316,-0.47935614410916927,-0.5451237119779984,0.2603479851247907,0.2603479851247907,0.0,0.4112422360656677,1.5887577639343322,16.0,0.4206183645706125
17,17.0,0.3748220232015381,0.5551378250833534,0.26429397716630887,-0.3499011119887983,-0.4074072603551098,-0.3868928527662697,0.3273745805088114,0.3273745805088114,0.0,0.6137828293764946,1.3862171706235054,17.0,0.38974250842689645
18,18.0,0.40462187016424905,0.4371624399383916,0.38304441843125686,-0.546308889893895,-0.5546963206223777,-0.30607917424638736,0.49197764859752713,0.49197764859752713,0.0,0.5897569907124505,1.4102430092875493,18.0,0.4386521855494262
19,19.0,0.4617670522878912,0.4641089473103757,0.2469072039892252,-0.3839941584656374,-0.4122995159692703,-0.2526843391672885,0.21764290661371147,0.21764290661371147,0.0,0.5157128132398074,1.4842871867601926,19.0,0.37029353619828137
20,20.0,0.43646684013396086,0.3136551969492848,0.2976360647010451,-0.362873794805885,-0.5430856807119382,-0.5363354592613492,0.34688184338053196,0.34688184338053196,0.0,0.45180434633855154,1.5481956536614483,20.0,0.41500883942724387
21,21.0,0.2699293821669175,0.4133816617825973,0.4285131184319898,-0.433903513830774,-0.3033049281244228,-0.3530703915011469,0.11413398332089938,0.11413398332089938,0.0,0.47341808856404716,1.526581911435953,21.0,0.36701716597297473
22,22.0,0.29626351949058904,0.2560192361992638,0.26970037718116185,-0.24050647090205635,-0.3094104033528897,-0.30052271671112807,0.20073831203547715,0.20073831203547715,0.0,0.4547829326764531,1.5452170673235466,22.0,0.27873712063951483
23,23.0,0.4566000275812043,0.3733923513880641,0.3537166165925511,-0.5352410629470653,-0.3734998990071582,-0.39949631591996176,0.31929738453673434,0.31929738453673434,0.0,0.4663962049636744,1.5336037950363255,23.0,0.4153243789060008
24,24.0,0.39391130933406887,0.3502067223925316,0.27055026829209217,-0.2833344822909422,-0.39415750535091437,-0.33613774605304747,0.31625521285237,0.31625521285237,0.0,0.4840346248793823,1.5159653751206175,24.0,0.33804967228559946
25,25.0,0.36459019333111975,0.41256383370085326,0.486272764671207,-0.3854461818571874,-0.539418076655538,-0.36533291482808733,0.31187998115363785,0.31187998115363785,0.0,0.4475121108843158,1.552487889115684,25.0,0.42560399417399875
26,26.0,0.5550059188573528,0.42048399578170736,0.38802594276153524,-0.4022078484211039,-0.5302976057770561,-0.30864780419567345,0.2822917757617095,0.2822917757617095,0.0,0.5163724813165247,1.4836275186834753,26.0,0.43411151929907144
27,27.0,0.45153523324336603,0.3810526435655199,0.4456799065792766,-0.35169808527440233,-0.4230218705898997,-0.33868240689535056,0.3112833658379856,0.3112833658379856,0.0,0.5424863923914878,1.4575136076085122,27.0,0.3986116910246358
28,28.0,0.38000685520003524,0.3465873321231783,0.4022985300703382,-0.46209980411103563,-0.4588896844265113,-0.5370409467095748,0.3119071175892393,0.3119071175892393,0.0,0.544266633687644,1.4557333663123562,28.0,0.43115385877344553
29,29.0,0.31178596916916235,0.33930936728133754,0.3989484272202959,-0.46098462116947764,-0.2892932031916716,-0.26313109787463845,0.2642035660769853,0.2642035660769853,0.0,0.44796618461284615,1.5520338153871536,29.0,0.3439087809844307
30,30.0,0.29056593967218736,0.25665518575881047,0.2500426154715143,-0.3556956063184646,-0.3939199693782224,-0.4133345921821294,0.29632697830476395,0.29632697830476395,0.0,0.5795260243233075,1.4204739756766924,30.0,0.32670231813022144
31,31.0,0.3327078319001706,0.24287342238193532,0.22965502569652552,-0.4517983575898901,-0.48299245574642347,-0.21286551185673744,0.3231810688930431,0.3231810688930431,0.0,0.44419629753829887,1.555803702461701,31.0,0.3254821008619471
32,32.0,0.3775471344247462,0.3563856156626917,0.3135111433619594,-0.3860264843473541,-0.23884781287201268,-0.1728634378425913,0.15784514618739645,0.15784514618739645,0.0,0.491176377109422,1.5088236228905778,32.0,0.3075302714185592
33,33.0,0.3601714499776979,0.33496364292308733,0.46711788804711835,-0.3357110781959164,-0.35174833955066254,-0.4163540334030972,0.22019129498164786,0.22019129498164786,0.0,0.5944011363228533,1.4055988636771466,33.0,0.37767773868292986
34,34.0,0.5139144275299535,0.3047164344793216,0.3678167632283692,-0.3404895592963187,-0.19867398776474204,-0.4434041182861514,0.3298306121395051,0.3298306121395051,0.0,0.5537303120806022,1.446269687919398,34.0,0.3615025484308094
35,35.0,0.32676320733607656,0.4442308953752347,0.36871293727896826,-0.3593000259974675,-0.36119206798351583,-0.3029371942397929,0.20739145410069676,0.20739145410069676,0.0,0.49002968965338506,1.5099703103466149,35.0,0.3605227213685093
36,36.0,0.35130827155215566,0.38784563308613673,0.3387688158675391,-0.491313238619741,-0.33447391368094864,-0.4016354223070436,0.3613017527498536,0.3613017527498536,0.0,0.48948225288230685,1.5105177471176932,36.0,0.3842242158522608
37,37.0,0.37272070806055446,0.3937957186093782,0.3606091541747018,-0.3301151864424372,-0.46722307096687754,-0.30807598872376263,0.2742167105632812,0.2742167105632812,0.0,0.5040546880959469,1.4959453119040533,37.0,0.372089971162952
38,38.0,0.25090143026239553,0.4636774666341023,0.38573650755712097,-0.32429710391482514,-0.34911690056520184,-0.42675524895563105,0.2254183012758173,0.2254183012758173,0.0,0.5873152920063116,1.4126847079936884,38.0,0.36674744298154616
39,39.0,0.3289673805407388,0.3765562204315892,0.49626313843751113,-0.46955125296871697,-0.44366751962552603,-0.3175021738756478,0.20751392578071828,0.20751392578071828,0.0,0.4650933127220993,1.534906687277901,39.0,0.4054179476466217
40,40.0,0.2801460685846847,0.29956735748550567,0.5767915562775416,-0.34729908793546227,-0.530143265869583,-0.37911207044840073,0.22115121763054307,0.22115121763054307,0.0,0.4582037285963276,1.5417962714036721,40.0,0.402176567766863
41,41.0,0.2955389813956787,0.43293004098653975,0.4715529645189266,-0.2914193400966696,-0.39735283531304566,-0.24371270540298218,0.22854260643281754,0.22854260643281754,0.0,0.50530298358609,1.49469701641391,41.0,0.35541781128564043
