,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,privacy,activity,satisfaction,lat_acc,lat_rej,id,pol_inclination
0,0.5443542087453019,0.6601032960845871,0.66832032280017,-0.29641023994378174,-0.993040616667298,-0.4345922255160329,0.5434062850451333,0.5434062850451333,0,0.4570163982317231,1.542983601768277,0,0.5994701516261953
1,0.7691781627206654,0.5748912317143194,0.13903814149485777,-0.42906351734468845,-0.7386317676590166,-0.23911580173431982,0.06790616903361946,0.06790616903361946,0,0.6818167253119116,1.3181832746880884,1,0.4816531037779779
2,0.07753680468509339,0.22291543153052223,0.4124246112861871,-0.5254966446773116,-0.026364882732102093,-0.34589226562783526,0.7227072843687535,0.7227072843687535,0,0.2974565048491132,1.7025434951508869,2,0.26843844008984197
3,0.18227721568563846,0.2685095253175215,1.0,-0.5377723194742352,-0.21313407716788657,-0.5070989713529384,0.055603842539758586,0.055603842539758586,0,0.7372072132413194,1.2627927867586806,3,0.45146535149970335
4,0.2782968009957862,0.493611674577391,0.6127791038288756,-0.5326923401562201,-0.30179027734662667,-0.2493123510563021,0.1925494126815791,0.1925494126815791,0,0.48294619400064964,1.5170538059993504,4,0.4114137579935336
5,0.337787488944876,0.9275981801194971,1.0,-0.09610020678429897,-0.1798610201691594,-0.734425294874545,0.4244219492733906,0.4244219492733906,0,0.7337967679597655,1.2662032320402345,5,0.5459620318153962
6,0.10076727199720086,0.14602828792946485,0.004928170783194546,-0.8030174562859655,-0.39418230533706045,-0.09977903399151962,0.19375403252601864,0.19375403252601864,0,0.46875498514081754,1.5312450148591825,6,0.2581170877207343
7,0.19780117369170605,0.13316061586451935,0.2870455947138647,-0.19025460716504694,-0.03868817879863146,-0.8339542797302362,0.2652252269541312,0.2652252269541312,0,0.6814671094401952,1.3185328905598048,7,0.28015074166066745
8,1.0,0.11193607839949721,0.6186847992746425,-0.9174104349485154,-0.09415033771886848,-0.6360855385723597,0.06800650729291813,0.06800650729291813,0,0.5885528074580054,1.4114471925419947,8,0.5630445314856473
9,0.858525847743545,0.09946806735258902,0.32875074086334366,-0.37504721054141454,-0.08673426911325847,-0.8473349843402447,0.3166983987775849,0.3166983987775849,0,0.648433362828422,1.351566637171578,9,0.43264351999239925
