,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,privacy,activity,satisfaction,lat_acc,lat_rej,id,pol_inclination
0,0.7993252425310762,0.2930403948644897,0.5664038003663512,-0.8032015754605799,-1.0,-0.20549549988305277,0.0037632402096458017,0.0037632402096458017,0,0.1828865195999498,1.8171134804000502,0,0.611244418850925
1,0.2588238522876899,0.11658673876315381,0.4464360295904044,-0.28464611336591655,-0.2783444556258065,-0.03301527555279229,0.4928720719406089,0.4928720719406089,0,0.3270705893456976,1.6729294106543025,1,0.23630874419762724
2,1.0,0.4765291722794248,0.024601457372893043,-0.07353213475531337,-0.18004010383537772,-0.7415212816777127,0.6258700440288877,0.6258700440288877,0,0.46249859662672804,1.537501403373272,2,0.41603735832012023
3,0.7005711666871978,0.16750810060338495,0.05882129923426504,-0.3790178186069219,-0.0688044412696709,-0.1298523444017495,0.20397889444487194,0.20397889444487194,0,0.4530032649102189,1.546996735089781,3,0.2507625284671983
4,0.7014158844578141,0.1768105422726176,0.5006234629302316,-0.18719170377048866,-1.0,-0.5795476728006294,0.420551106235593,0.420551106235593,0,0.46507687879466636,1.5349231212053336,4,0.524264877705297
5,0.3504503776287195,0.9928852738131271,0.08370103451789929,-0.4262061572167874,-0.8655830387953288,-0.03329270594637352,0.27739292792042813,0.27739292792042813,0,0.5833329175731136,1.4166670824268865,5,0.45868643131970593
6,0.39364507017018174,0.61088726953617,0.40621356760302235,-0.2599390887228593,-0.05048316478063577,-0.5159559866695143,0.4016760334018249,0.4016760334018249,0,0.7408727422913188,1.2591272577086812,6,0.3728540245803972
7,0.2957707116456199,0.22460478863668817,0.4685454091182988,-0.1855811364837581,-0.37175572292395626,-0.33656728535035974,0.1331217873626861,0.1331217873626861,0,0.7345663963818584,1.2654336036181415,7,0.3138041756931135
8,0.13006255056484653,0.5048051768999803,1.0,-0.007198049658822685,-0.4868165453476327,-0.4646374574837018,0.5015781679332523,0.5015781679332523,0,0.4876632328397085,1.5123367671602914,8,0.432253296659164
9,0.588029089772892,0.8366062457879986,0.7131701192766721,-0.2798823338563206,-0.8490094693681304,-0.024908892054647722,0.03645174781249183,0.03645174781249183,0,0.7304223921121537,1.2695776078878462,9,0.5486010250194435
