,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,privacy,activity,satisfaction,lat_acc,lat_rej,id,pol_inclination
0,0.4388562936945169,0.3491717714039999,0.16262548439187138,-0.23464034735799968,-0.5158344380686966,-0.821223619146445,0.7813287725241589,0.7813287725241589,0,0.32658116110714275,0.6734188388928573,0,0.42039199234392155
1,0.44654582452012614,0.10286377019973562,0.5888297453024876,-0.21662959929091036,-0.9562347526766743,-0.3748273545370716,0.19860007904465315,0.19860007904465315,0,0.1415878452407786,0.8584121547592214,1,0.44765517442116765
2,0.17203127545344693,0.5032578176909113,0.075438838946077,-0.6715769009480484,-0.351306225113332,-0.6381166981517252,0.9060234932511801,0.9060234932511801,0,0.43479885358670073,0.5652011464132993,2,0.4019546260505901
3,0.03942976963142874,0.5740806313877924,0.22443577305759677,-0.4336349476105886,-0.07414125154274345,-0.45555562181879755,0.7392902359855744,0.7392902359855744,0,0.21964016981072373,0.7803598301892762,3,0.3002129991748246
4,0.4254185014667776,0.2789181838209395,0.6062704798589232,-0.16953722161576798,-0.29894192017500554,-0.2195074617018285,0.8545976074233632,0.8545976074233632,0,0.1480999534896803,0.8519000465103197,4,0.3330989614398737
5,0.013114940277475352,0.4216054293092047,0.508593697625851,-0.481366738167854,-0.06972069908258784,-0.3557252624593709,0.7783373675316028,0.7783373675316028,0,0.2466138539911489,0.7533861460088511,5,0.30835446115372395
6,0.3345670224872888,0.02539445942631645,0.70914169987026,-0.28392843787672933,-0.7574246791162916,-0.48345204843510137,0.2094151850649264,0.2094151850649264,0,0.03250044251152237,0.9674995574884776,6,0.4323180578686646
7,0.20346263842257334,0.26365387860230677,0.19479018153910502,-0.2941106391843489,-0.7709592252230935,-0.3765090278788763,0.8746156015616318,0.8746156015616318,0,0.19870934822060268,0.8012906517793973,7,0.35058093180838396
8,0.8078602188349548,0.20558442663041354,0.3115801644738833,-0.29194876373928275,-1.0,-0.4394429380848258,0.0,0.0,0,0.24582350213812573,0.7541764978618742,8,0.5094027519605601
9,0.6752718823770473,0.2747891754453192,1.0,-0.6250704684189056,-0.6743940997067288,-0.28141672443840376,0.47063321482619314,0.47063321482619314,0,0.1455688481038732,0.8544311518961268,9,0.5884903917310675
10,0.9343144716059621,0.6911472872068397,0.4834408988590448,-0.2900270763691168,-0.9062493971204687,-0.35603007849920343,0.9958462598198503,0.9958462598198503,0,0.06674074947604616,0.9332592505239539,10,0.6102015349434393
11,0.20019853771840784,1.0,0.20203824820499902,-0.847764427842045,-0.3123212086810002,-0.4182953872058162,0.12815663039562297,0.12815663039562297,0,0.15698592955029742,0.8430140704497026,11,0.4967696349420447
12,0.5768484903202359,0.037455711118885134,0.061908412343181826,-0.34463546892399544,-0.3513526098243566,-0.1740243082474034,0.6110619792141962,0.6110619792141962,0,0.1493975907015321,0.8506024092984679,12,0.257704166796343
13,0.3320298607401561,0.17653882660425085,0.31214086585754824,-0.04752915105885839,-0.5975422710466619,-1.0,0.8934036549454099,0.8934036549454099,0,0.3423524553730951,0.6576475446269049,13,0.41096349588457926
14,0.24667371650890257,0.8341439294690093,0.3408622702070223,-0.03612243675106803,-0.45788567104659894,-0.47630178366743303,0.8959512511636099,0.8959512511636099,0,0.13127433646069714,0.8687256635393028,14,0.3986649679416724
15,0.8332545375695032,0.006904822520252239,0.14322224120207658,-0.11529179429998926,-0.46887174656426556,-0.5662682354062814,0.6771030289371969,0.6771030289371969,0,0.29318247388157187,0.7068175261184282,15,0.35563556292706133
16,0.2014479884885535,0.3892664054904106,0.7930627662255935,-0.24919751573142943,-0.8710977296680092,-0.566598788415534,0.9992165833715072,0.9992165833715072,0,0.43176779722079556,0.5682322027792044,16,0.5117785323365883
17,0.6837645059764582,0.6467385291590848,0.36626681459130245,-0.4371622731303461,-0.0687662450711015,-0.3291276868743892,0.0,0.0,0,0.17077904892138945,0.8292209510786106,17,0.4219710091337804
18,0.817049248996355,0.6459314551516689,0.2515962844447403,-0.010786105503609941,-0.27682867546632944,-0.6449048197315939,0.0,0.0,0,0.13442256501446945,0.8655774349855305,18,0.44118276488238295
19,0.5712319379695195,1.0,0.4915843179258427,-0.2290654398358737,-0.041480314832011145,-1.0,0.0,0.0,0,0.11535160656787527,0.8846483934321248,19,0.5555603350938745
20,0.24995426036412405,0.35510150133989904,0.4267020625288787,-0.39607531091428155,-0.23217044679014456,-0.2531120893628542,0.9172913977387487,0.9172913977387487,0,0.18521918382679317,0.8147808161732069,20,0.31885261188336367
21,0.6767528665782395,0.9882295114083463,0.8521130284517535,-0.7196423884785531,-0.12161158593584685,-0.06541324491839559,0.0,0.0,0,0.310875947398242,0.689124052601758,21,0.5706271042951891
22,0.3166361742187586,0.1045388294804336,0.3756451244924477,-0.37316261444721494,-0.9754209251719214,-0.0643814079465518,0.7212983504702997,0.7212983504702997,0,0.33795423347579406,0.6620457665242059,22,0.36829751262622135
23,0.675734756317148,1.0,0.14141669207454502,-0.002182194229722105,-0.47739908571560896,-0.26214601077087996,0.3540981915213963,0.3540981915213963,0,0.2365547865804121,0.7634452134195879,23,0.42647978985131735
24,0.10840910765633816,0.11861897975548144,0.3895580378013737,-0.13777240631300725,-0.06133443745677839,-0.9462105877054662,0.0,0.0,0,0.22841822113939567,0.7715817788606043,24,0.29365059278140754
25,0.54163065366477,0.5157867819647197,0.5185699321583619,-0.2893305831266838,-0.6859046973648896,-0.049997625963375356,0.7739878693385165,0.7739878693385165,0,0.1999750287486606,0.8000249712513394,25,0.4335367123738001
26,0.582259885908483,0.12537034646944123,0.7440790131810688,-0.10934157914808439,-0.6597045483537074,-0.8301094287765364,0.9140423931593449,0.9140423931593449,0,0.20260753964125824,0.7973924603587418,26,0.5084774669728869
27,0.10045859524384945,0.17146423129247995,0.865284837525824,-0.10367475772421572,-1.0,-0.023399773491161253,0.8429707763970473,0.8429707763970473,0,0.3709054974291027,0.6290945025708973,27,0.3773803658795884
28,0.7192186816371108,0.07174367247299579,0.6455109460609179,-0.07261012955531884,-0.9998890999562181,-0.5994769096595306,0.0,0.0,0,0.1415053333491863,0.8584946666508138,28,0.5180749065570153
29,0.23506434377577992,0.2759637917229503,0.42833597271461304,-0.3033060801144083,-0.3350888126720361,-0.6022313915332401,0.0,0.0,0,0.2605516347296402,0.7394483652703598,29,0.36333173208883796
30,0.23908174158633363,0.15793308508633078,0.6475995005226002,-0.3155977472239097,-0.43995952214418665,-0.35480978428330273,0.4516971427133485,0.4516971427133485,0,0.25809306976433927,0.7419069302356607,30,0.3591635634744439
